RespID,CostL,CostR,TimeL,TimeR,Chosen,Mode,Purpose,Gender,AgeClass,IncClass
51529,49,58,35,29,1,1,2,2,2,5
51529,29,58,42,35,1,1,2,2,2,5
51578,13,14,17,15,1,1,1,1,4,5
51578,7,14,19,15,2,1,1,1,4,5
51578,23,14,15,17,2,1,1,1,4,5
51578,21,14,15,17,2,1,1,1,4,5
51578,29,14,17,22,2,1,1,1,4,5
51578,14,20,15,11,1,1,1,1,4,5
51578,12,14,15,11,1,1,1,1,4,5
51578,7,14,15,12,1,1,1,1,4,5
51578,14,19,15,11,1,1,1,1,4,5
51613,115,63,78,95,2,1,1,2,4,5
51613,109,115,106,95,2,1,1,2,4,5
51613,124,115,109,119,1,1,1,2,4,5
51613,115,127,119,95,2,1,1,2,4,5
51613,115,89,95,123,1,1,1,2,4,5
51613,115,208,95,73,1,1,1,2,4,5
51613,58,115,95,73,1,1,1,2,4,5
51613,128,115,95,105,1,1,1,2,4,5
51613,200,115,77,95,2,1,1,2,4,5
51638,195,215,76,65,1,1,1,1,3,9
51638,195,260,65,55,1,1,1,1,3,9
51638,195,181,40,55,2,1,1,1,3,9
51638,195,161,49,65,1,1,1,1,3,9
51638,195,211,83,65,2,1,1,1,3,9
51638,200,195,56,65,1,1,1,1,3,9
51638,195,182,65,80,1,1,1,1,3,9
51638,188,195,65,52,2,1,1,1,3,9
51638,147,195,73,65,1,1,1,1,3,9
51662,51,31,20,26,2,1,1,2,2,1
51662,31,25,20,23,2,1,1,2,2,1
51662,28,31,20,17,1,1,1,2,2,1
51662,31,32,28,23,2,1,1,2,2,1
51662,29,31,25,20,2,1,1,2,2,1
51662,31,54,23,20,1,1,1,2,2,1
51662,31,15,16,20,2,1,1,2,2,1
51662,32,31,16,20,1,1,1,2,2,1
51662,31,41,20,17,1,1,1,2,2,1
51791,28,26,14,20,1,1,3,2,3,3
51791,30,26,20,22,2,1,3,2,3,3
51791,30,26,23,27,2,1,3,2,3,3
51791,13,26,25,20,1,1,3,2,3,3
51791,19,26,20,17,1,1,3,2,3,3
51791,26,28,24,20,1,1,3,2,3,3
51791,26,24,20,22,2,1,3,2,3,3
51791,26,15,16,20,2,1,3,2,3,3
51791,26,53,20,16,1,1,3,2,3,3
51829,9,5,13,15,2,1,3,1,5,5
51829,13,9,12,15,2,1,3,1,5,5
51829,9,8,12,15,2,1,3,1,5,5
51829,9,18,17,15,2,1,3,1,5,5
51829,6,9,18,15,2,1,3,1,5,5
51829,18,9,15,19,2,1,3,1,5,5
51829,11,9,11,15,2,1,3,1,5,5
51829,8,9,13,9,2,1,3,1,5,5
51829,5,9,19,15,1,1,3,1,5,5
51860,20,10,15,20,1,1,1,1,4,9
51860,20,10,20,24,1,1,1,1,4,9
51860,20,23,23,20,1,1,1,1,4,9
51860,20,23,25,20,1,1,1,1,4,9
51860,21,20,17,20,1,1,1,1,4,9
51860,20,15,20,26,2,1,1,1,4,9
51860,10,20,20,14,2,1,1,1,4,9
51860,20,22,26,23,1,1,1,1,4,9
51860,20,36,20,17,1,1,1,1,4,9
51910,22,36,20,15,1,1,3,2,4,2
51910,22,11,20,25,2,1,3,2,4,2
51910,22,25,20,15,1,1,3,2,4,2
51910,23,22,20,23,1,1,3,2,4,2
51910,22,18,15,20,2,1,3,2,4,2
51910,22,39,22,20,1,1,3,2,4,2
51910,18,22,20,17,1,1,3,2,4,2
51910,22,20,15,17,2,1,3,2,4,2
51910,11,22,23,20,1,1,3,2,4,2
51934,20,26,11,8,1,1,2,2,4,5
51934,20,10,6,9,2,1,2,2,4,5
51934,20,22,13,11,1,1,2,2,4,5
51934,10,20,11,8,1,1,2,2,4,5
51934,20,21,11,10,1,1,2,2,4,5
51934,17,20,11,9,1,1,2,2,4,5
51934,14,20,13,11,1,1,2,2,4,5
51934,20,21,14,11,1,1,2,2,4,5
51934,10,20,13,11,1,1,2,2,4,5
51936,60,50,20,24,1,1,4,1,3,5
51936,61,50,15,20,1,1,4,1,3,5
51936,50,51,20,16,2,1,4,1,3,5
51936,50,73,25,20,2,1,4,1,3,5
51936,46,50,17,14,2,1,4,1,3,5
51936,44,50,20,14,2,1,4,1,3,5
51936,45,50,20,17,2,1,4,1,3,5
51936,49,50,25,20,2,1,4,1,3,5
51936,50,32,20,23,1,1,4,1,3,5
51954,156,160,30,25,1,1,2,1,2,5
51954,160,157,24,30,1,1,2,1,2,5
51954,160,113,30,38,2,1,2,1,2,5
51954,160,171,37,30,1,1,2,1,2,5
51954,160,212,37,30,1,1,2,1,2,5
51954,160,143,30,34,2,1,2,1,2,5
51954,171,160,35,41,2,1,2,1,2,5
51954,160,166,30,26,1,1,2,1,2,5
51954,182,160,22,30,2,1,2,1,2,5
51982,36,28,13,17,2,1,1,2,1,1
51982,36,38,24,20,1,1,1,2,1,1
51982,36,24,20,25,2,1,1,2,1,1
51982,39,36,20,22,2,1,1,2,1,1
51982,57,36,16,20,2,1,1,2,1,1
51982,36,24,15,20,2,1,1,2,1,1
51982,36,34,15,20,1,1,1,2,1,1
51982,40,36,17,20,2,1,1,2,1,1
51982,18,36,24,20,1,1,1,2,1,1
52030,13,14,12,10,1,1,3,2,3,6
52030,9,13,10,8,1,1,3,2,3,6
52030,10,13,10,9,1,1,3,2,3,6
52030,14,13,8,10,2,1,3,2,3,6
52030,25,13,10,13,2,1,3,2,3,6
52030,13,11,10,11,2,1,3,2,3,6
52030,14,13,12,13,2,1,3,2,3,6
52030,13,8,10,12,2,1,3,2,3,6
52030,25,13,7,10,2,1,3,2,3,6
52049,82,88,46,35,2,1,1,2,3,5
52049,88,44,46,54,2,1,1,2,3,5
52049,62,88,46,40,1,1,1,2,3,5
52049,88,92,58,46,2,1,1,2,3,5
52049,88,76,46,52,2,1,1,2,3,5
52049,101,88,46,54,2,1,1,2,3,5
52049,88,108,46,33,1,1,1,2,3,5
52049,106,88,53,61,2,1,1,2,3,5
52049,88,128,46,35,1,1,1,2,3,5
52071,17,10,16,19,2,1,4,1,4,4
52071,19,10,18,21,2,1,4,1,4,4
52071,5,10,16,12,1,1,4,1,4,4
52071,10,8,16,20,2,1,4,1,4,4
52071,10,5,14,16,2,1,4,1,4,4
52071,10,20,19,16,1,1,4,1,4,4
52071,5,10,20,16,1,1,4,1,4,4
52071,10,11,16,11,2,1,4,1,4,4
52071,16,10,14,16,2,1,4,1,4,4
52090,22,15,16,21,2,1,3,1,4,3
52090,22,26,31,25,1,1,3,1,4,3
52090,22,11,25,29,2,1,3,1,4,3
52090,27,22,25,30,2,1,3,1,4,3
52090,23,22,22,25,1,1,3,1,4,3
52090,22,11,18,25,2,1,3,1,4,3
52090,22,11,18,25,2,1,3,1,4,3
52090,23,22,19,25,1,1,3,1,4,3
52090,11,22,29,25,1,1,3,1,4,3
52109,50,30,30,37,1,1,2,2,3,3
52109,38,50,26,18,2,1,2,2,3,3
52109,79,50,22,30,2,1,2,2,3,3
52109,48,50,30,25,2,1,2,2,3,3
52109,50,62,37,30,2,1,2,2,3,3
52109,52,50,30,33,2,1,2,2,3,3
52109,78,50,25,30,2,1,2,2,3,3
52109,42,50,30,22,2,1,2,2,3,3
52109,50,28,30,34,2,1,2,2,3,3
52130,54,50,23,30,2,1,1,2,3,8
52130,43,50,30,23,2,1,1,2,3,8
52130,50,52,34,30,1,1,1,2,3,8
52130,50,101,42,35,1,1,1,2,3,8
52130,75,50,30,34,2,1,1,2,3,8
52130,44,50,36,30,1,1,1,2,3,8
52130,32,50,38,30,1,1,1,2,3,8
52130,37,50,30,25,1,1,1,2,3,8
52130,50,101,30,21,1,1,1,2,3,8
52200,15,11,20,25,1,1,3,2,3,5
52200,13,11,23,26,2,1,3,2,3,5
52200,11,8,20,25,2,1,3,2,3,5
52200,11,5,17,20,2,1,3,2,3,5
52200,11,5,15,20,2,1,3,2,3,5
52200,5,11,23,20,1,1,3,2,3,5
52200,11,12,22,20,2,1,3,2,3,5
52200,11,15,20,16,1,1,3,2,3,5
52200,11,22,20,16,1,1,3,2,3,5
52210,45,62,37,30,1,1,4,2,2,11
52210,25,45,36,30,1,1,4,2,2,11
52210,45,23,30,39,2,1,4,2,2,11
52210,55,45,35,43,2,1,4,2,2,11
52210,45,37,22,30,1,1,4,2,2,11
52210,45,78,37,30,1,1,4,2,2,11
52210,47,45,24,30,1,1,4,2,2,11
52210,45,38,26,30,2,1,4,2,2,11
52210,47,45,26,30,1,1,4,2,2,11
52324,76,82,35,31,1,1,2,2,4,3
52324,76,38,20,30,2,1,2,2,4,3
52324,76,101,45,35,1,1,2,2,4,3
52324,126,76,27,35,2,1,2,2,4,3
52324,76,70,35,45,1,1,2,2,4,3
52324,76,72,27,35,1,1,2,2,4,3
52324,76,71,31,35,2,1,2,2,4,3
52324,76,104,42,35,1,1,2,2,4,3
52324,47,76,41,35,1,1,2,2,4,3
52412,77,65,37,50,2,1,2,1,4,6
52412,95,77,41,50,2,1,2,1,4,6
52412,77,44,40,50,2,1,2,1,4,6
52412,77,113,57,50,1,1,2,1,4,6
52412,72,77,57,50,1,1,2,1,4,6
52412,82,77,50,62,1,1,2,1,4,6
52412,88,77,40,50,1,1,2,1,4,6
52412,39,77,43,29,2,1,2,1,4,6
52412,39,77,63,50,1,1,2,1,4,6
52441,20,16,9,10,1,1,1,1,3,4
52441,20,25,11,10,1,1,1,1,3,4
52441,22,20,8,10,1,1,1,1,3,4
52441,15,20,10,8,1,1,1,1,3,4
52441,20,10,10,13,2,1,1,1,3,4
52441,21,20,10,12,1,1,1,1,3,4
52441,20,22,14,12,2,1,1,1,3,4
52441,20,17,10,13,2,1,1,1,3,4
52441,20,23,10,8,1,1,1,1,3,4
52451,66,63,33,40,2,1,3,1,5,3
52451,87,63,40,50,2,1,3,1,5,3
52451,63,32,32,40,2,1,3,1,5,3
52451,57,63,49,40,1,1,3,1,5,3
52451,81,63,40,51,2,1,3,1,5,3
52451,63,58,34,40,2,1,3,1,5,3
52451,59,63,44,40,1,1,3,1,5,3
52451,72,63,46,57,2,1,3,1,5,3
52451,63,126,40,31,1,1,3,1,5,3
52461,56,36,23,29,2,1,1,2,1,1
52461,42,36,18,23,2,1,1,2,1,1
52461,36,35,16,20,1,1,1,2,1,1
52461,36,35,23,27,1,1,1,2,1,1
52461,33,36,23,20,1,1,1,2,1,1
52461,36,60,23,17,1,1,1,2,1,1
52461,36,18,18,23,2,1,1,2,1,1
52461,36,37,26,23,2,1,1,2,1,1
52461,36,18,23,27,2,1,1,2,1,1
52462,38,34,11,15,2,1,1,1,3,11
52462,38,41,17,15,1,1,1,1,3,11
52462,41,38,12,15,2,1,1,1,3,11
52462,35,38,15,12,1,1,1,1,3,11
52462,38,26,15,18,2,1,1,1,3,11
52462,54,38,15,17,2,1,1,1,3,11
52462,38,39,19,17,2,1,1,1,3,11
52462,38,36,15,17,1,1,1,1,3,11
52462,38,61,15,11,1,1,1,1,3,11
52478,9,5,16,20,2,1,2,2,3,4
52478,9,5,20,24,1,1,2,2,3,4
52478,9,18,25,20,1,1,2,2,3,4
52478,9,10,25,20,2,1,2,2,3,4
52478,11,9,17,20,2,1,2,2,3,4
52478,9,6,20,23,2,1,2,2,3,4
52478,8,9,20,17,1,1,2,2,3,4
52478,9,18,27,23,1,1,2,2,3,4
52478,9,18,20,15,1,1,2,2,3,4
52521,23,27,20,17,2,1,4,1,1,11
52521,23,14,15,20,1,1,4,1,1,11
52521,23,24,22,20,2,1,4,1,1,11
52521,12,23,17,13,2,1,4,1,1,11
52521,24,23,20,23,1,1,4,1,1,11
52521,23,19,20,25,1,1,4,1,1,11
52521,23,46,20,15,2,1,4,1,1,11
52521,23,12,15,20,1,1,4,1,1,11
52521,12,23,24,20,1,1,4,1,1,11
52552,43,37,17,20,2,1,1,1,3,4
52552,68,43,17,20,2,1,1,1,3,4
52552,43,35,17,20,2,1,1,1,3,4
52552,43,44,25,20,2,1,1,1,3,4
52552,41,43,22,20,2,1,1,1,3,4
52552,79,43,20,25,2,1,1,1,3,4
52552,47,43,15,20,1,1,1,1,3,4
52552,41,43,17,12,2,1,1,1,3,4
52552,38,43,25,20,2,1,1,1,3,4
52553,20,30,13,12,1,1,4,2,2,3
52553,16,20,10,7,1,1,4,2,2,3
52553,19,20,13,10,2,1,4,2,2,3
52553,14,20,12,10,1,1,4,2,2,3
52553,20,29,11,10,1,1,4,2,2,3
52553,20,21,10,8,1,1,4,2,2,3
52553,20,16,8,10,2,1,4,2,2,3
52553,20,27,11,10,1,1,4,2,2,3
52553,22,20,8,10,2,1,4,2,2,3
52554,56,32,25,30,2,1,1,2,4,11
52554,32,61,32,25,1,1,1,2,4,11
52554,31,32,25,22,1,1,1,2,4,11
52554,32,28,25,30,2,1,1,2,4,11
52554,37,32,22,25,2,1,1,2,4,11
52554,17,32,25,20,1,1,1,2,4,11
52554,46,32,19,25,2,1,1,2,4,11
52554,32,16,15,21,2,1,1,2,4,11
52554,24,32,30,25,1,1,1,2,4,11
52561,63,72,54,45,2,1,3,2,4,5
52561,72,84,64,52,2,1,3,2,4,5
52561,72,144,57,45,2,1,3,2,4,5
52561,49,72,45,35,1,1,3,2,4,5
52561,72,94,45,39,1,1,3,2,4,5
52561,60,72,45,34,2,1,3,2,4,5
52561,72,63,45,58,1,1,3,2,4,5
52561,72,77,51,45,2,1,3,2,4,5
52561,72,132,45,37,1,1,3,2,4,5
52581,77,72,36,45,1,1,4,2,3,5
52581,72,81,50,45,1,1,4,2,3,5
52581,36,72,38,26,1,1,4,2,3,5
52581,72,119,45,37,1,1,4,2,3,5
52581,72,42,38,45,2,1,4,2,3,5
52581,72,75,55,45,2,1,4,2,3,5
52581,67,72,51,45,2,1,4,2,3,5
52581,59,72,45,33,1,1,4,2,3,5
52581,36,72,57,45,1,1,4,2,3,5
52588,42,38,17,19,1,1,2,1,4,4
52588,42,40,17,21,1,1,2,1,4,4
52588,27,42,17,14,1,1,2,1,4,4
52588,42,47,17,13,1,1,2,1,4,4
52588,42,41,13,17,1,1,2,1,4,4
52588,42,55,19,17,1,1,2,1,4,4
52588,42,50,22,17,1,1,2,1,4,4
52588,42,47,23,20,1,1,2,1,4,4
52588,42,52,17,14,1,1,2,1,4,4
52609,11,18,18,15,1,1,4,2,2,5
52609,18,13,15,18,2,1,4,2,2,5
52609,21,18,13,15,2,1,4,2,2,5
52609,19,18,15,17,1,1,4,2,2,5
52609,18,9,11,15,2,1,4,2,2,5
52609,18,34,18,15,1,1,4,2,2,5
52609,18,15,11,15,2,1,4,2,2,5
52609,22,18,17,20,2,1,4,2,2,5
52609,18,24,15,12,1,1,4,2,2,5
52698,28,32,13,9,1,1,1,2,5,4
52698,32,35,15,13,1,1,1,2,5,4
52698,32,37,19,15,1,1,1,2,5,4
52698,32,16,11,15,2,1,1,2,5,4
52698,22,32,17,15,1,1,1,2,5,4
52698,31,32,15,12,1,1,1,2,5,4
52698,32,44,15,11,1,1,1,2,5,4
52698,32,33,18,15,1,1,1,2,5,4
52698,20,32,17,15,1,1,1,2,5,4
52722,33,36,15,12,1,1,2,1,2,5
52722,32,36,15,11,1,1,2,1,2,5
52722,45,36,11,15,2,1,2,1,2,5
52722,36,37,18,15,2,1,2,1,2,5
52722,45,36,15,18,2,1,2,1,2,5
52722,18,36,19,15,1,1,2,1,2,5
52722,18,36,13,9,1,1,2,1,2,5
52722,36,37,15,13,2,1,2,1,2,5
52722,36,25,15,17,2,1,2,1,2,5
52736,38,57,28,25,1,1,2,1,3,5
52736,35,38,32,25,2,1,2,1,3,5
52736,38,36,25,29,1,1,2,1,3,5
52736,46,38,29,36,1,1,2,1,3,5
52736,38,24,21,25,2,1,2,1,3,5
52736,38,44,30,25,2,1,2,1,3,5
52736,45,38,22,25,2,1,2,1,3,5
52736,38,32,19,25,1,1,2,1,3,5
52736,76,38,18,25,2,1,2,1,3,5
52744,22,18,14,20,1,1,1,1,3,4
52744,18,24,23,20,2,1,1,1,3,4
52744,30,18,20,22,2,1,1,1,3,4
52744,18,14,20,26,1,1,1,1,3,4
52744,12,18,20,17,1,1,1,1,3,4
52744,18,23,20,16,2,1,1,1,3,4
52744,18,16,14,17,1,1,1,1,3,4
52744,18,9,17,20,2,1,1,1,3,4
52744,12,18,25,20,2,1,1,1,3,4
52746,25,16,7,10,2,1,3,1,4,3
52746,14,16,10,9,1,1,3,1,4,3
52746,8,16,10,8,1,1,3,1,4,3
52746,16,20,10,8,1,1,3,1,4,3
52746,16,20,13,10,1,1,3,1,4,3
52746,16,18,12,10,1,1,3,1,4,3
52746,15,16,11,10,2,1,3,1,4,3
52746,8,16,9,6,1,1,3,1,4,3
52746,16,8,10,12,2,1,3,1,4,3
52749,63,66,35,28,1,1,1,1,4,4
52749,63,32,20,30,2,1,1,1,4,4
52749,63,44,30,35,1,1,1,1,4,4
52749,65,63,25,35,1,1,1,1,4,4
52749,47,63,41,35,2,1,1,1,4,4
52749,48,63,35,26,2,1,1,1,4,4
52749,95,63,35,42,2,1,1,1,4,4
52749,68,63,35,41,1,1,1,1,4,4
52749,40,63,39,35,1,1,1,1,4,4
52790,47,50,25,19,2,1,2,2,3,6
52790,47,38,25,31,2,1,2,2,3,6
52790,43,47,25,21,2,1,2,2,3,6
52790,47,36,25,29,2,1,2,2,3,6
52790,47,48,32,29,2,1,2,2,3,6
52790,38,47,25,22,1,1,2,2,3,6
52790,49,47,25,31,1,1,2,2,3,6
52790,66,47,25,29,2,1,2,2,3,6
52790,47,82,25,18,1,1,2,2,3,6
52943,5,11,10,9,1,1,3,1,5,4
52943,13,11,10,13,2,1,3,1,5,4
52943,7,11,12,10,1,1,3,1,5,4
52943,11,13,13,10,1,1,3,1,5,4
52943,11,10,10,12,1,1,3,1,5,4
52943,11,12,13,12,1,1,3,1,5,4
52943,13,11,8,10,2,1,3,1,5,4
52943,11,5,8,10,2,1,3,1,5,4
52943,11,18,10,9,1,1,3,1,5,4
52961,10,9,10,13,2,1,4,1,2,5
52961,9,7,10,11,2,1,4,1,2,5
52961,9,14,10,7,1,1,4,1,2,5
52961,17,9,10,12,2,1,4,1,2,5
52961,9,14,13,12,1,1,4,1,2,5
52961,5,9,10,9,1,1,4,1,2,5
52961,5,9,10,8,1,1,4,1,2,5
52961,9,7,10,12,2,1,4,1,2,5
52961,17,9,8,10,2,1,4,1,2,5
52986,36,25,30,36,2,1,3,1,3,5
52986,41,36,30,34,2,1,3,1,3,5
52986,36,32,23,30,1,1,3,1,3,5
52986,36,38,33,30,2,1,3,1,3,5
52986,45,36,35,39,2,1,3,1,3,5
52986,36,43,30,22,2,1,3,1,3,5
52986,18,36,30,22,1,1,3,1,3,5
52986,18,36,36,30,1,1,3,1,3,5
52986,36,50,30,24,1,1,3,1,3,5
53026,27,28,10,7,2,1,2,2,2,4
53026,19,28,12,9,1,1,2,2,2,4
53026,28,26,12,15,2,1,2,2,2,4
53026,28,30,12,10,1,1,2,2,2,4
53026,28,55,15,12,1,1,2,2,2,4
53026,28,29,12,10,2,1,2,2,2,4
53026,28,14,10,12,2,1,2,2,2,4
53026,28,30,15,12,1,1,2,2,2,4
53026,23,28,14,12,1,1,2,2,2,4
53029,14,9,8,10,1,1,2,1,3,5
53029,11,9,9,10,1,1,2,1,3,5
53029,9,12,13,10,2,1,2,1,3,5
53029,8,9,10,7,2,1,2,1,3,5
53029,9,5,8,10,2,1,2,1,3,5
53029,8,9,12,10,2,1,2,1,3,5
53029,9,6,6,9,1,1,2,1,3,5
53029,9,12,11,10,2,1,2,1,3,5
53029,9,5,10,12,2,1,2,1,3,5
53043,330,326,25,38,1,1,1,1,3,4
53043,330,320,36,45,1,1,1,1,3,4
53043,327,330,45,33,2,1,1,1,3,4
53043,344,330,40,45,2,1,1,1,3,4
53043,431,330,45,58,2,1,1,1,3,4
53043,330,323,45,54,2,1,1,1,3,4
53043,379,330,45,52,2,1,1,1,3,4
53043,330,351,45,36,1,1,1,1,3,4
53043,330,316,45,55,2,1,1,1,3,4
53060,45,90,44,35,1,1,1,1,3,7
53060,45,23,26,30,2,1,1,1,3,7
53060,45,39,27,35,1,1,1,1,3,7
53060,40,45,39,35,2,1,1,1,3,7
53060,30,45,35,28,1,1,1,1,3,7
53060,54,45,35,41,2,1,1,1,3,7
53060,45,68,35,29,1,1,1,1,3,7
53060,46,45,31,35,2,1,1,1,3,7
53060,45,23,35,45,1,1,1,1,3,7
53155,29,22,29,35,2,1,1,2,4,6
53155,43,22,25,32,2,1,1,2,4,6
53155,17,22,31,25,1,1,1,2,4,6
53155,22,25,29,25,2,1,1,2,4,6
53155,11,22,30,25,1,1,1,2,4,6
53155,15,22,25,22,2,1,1,2,4,6
53155,22,11,18,25,2,1,1,2,4,6
53155,23,22,19,25,2,1,1,2,4,6
53155,27,22,20,25,2,1,1,2,4,6
53163,18,36,29,25,1,1,2,1,4,4
53163,30,36,25,21,2,1,2,1,4,4
53163,36,26,19,25,2,1,2,1,4,4
53163,52,36,19,25,2,1,2,1,4,4
53163,36,39,30,25,2,1,2,1,4,4
53163,36,37,32,25,2,1,2,1,4,4
53163,36,29,25,29,2,1,2,1,4,4
53163,49,36,29,35,2,1,2,1,4,4
53163,68,36,19,25,2,1,2,1,4,4
53174,11,15,13,12,1,1,3,2,3,4
53174,14,11,8,10,2,1,3,2,3,4
53174,11,12,11,10,1,1,3,2,3,4
53174,6,11,10,8,1,1,3,2,3,4
53174,11,7,10,13,2,1,3,2,3,4
53174,6,11,10,9,1,1,3,2,3,4
53174,11,6,10,12,2,1,3,2,3,4
53174,11,14,13,10,1,1,3,2,3,4
53174,11,16,10,8,1,1,3,2,3,4
53196,9,18,23,20,1,1,1,1,5,4
53196,5,9,20,14,1,1,1,1,5,4
53196,9,6,16,20,2,1,1,1,5,4
53196,9,13,20,15,1,1,1,1,5,4
53196,9,15,23,20,1,1,1,1,5,4
53196,9,5,20,24,2,1,1,1,5,4
53196,5,9,17,13,1,1,1,1,5,4
53196,18,9,17,20,2,1,1,1,5,4
53196,9,5,20,24,2,1,1,1,5,4
53205,63,36,23,27,2,1,2,2,3,5
53205,24,36,20,15,1,1,2,2,3,5
53205,36,34,23,29,1,1,2,2,3,5
53205,36,42,23,19,2,1,2,2,3,5
53205,36,29,17,23,1,1,2,2,3,5
53205,36,40,28,23,2,1,2,2,3,5
53205,52,36,20,23,2,1,2,2,3,5
53205,36,28,18,23,2,1,2,2,3,5
53205,27,36,26,23,1,1,2,2,3,5
53221,61,71,39,32,2,1,1,1,2,4
53221,61,57,28,34,1,1,1,1,2,4
53221,55,61,28,21,2,1,1,1,2,4
53221,77,61,28,31,1,1,1,1,2,4
53221,61,63,35,28,2,1,1,1,2,4
53221,31,61,28,24,1,1,1,1,2,4
53221,57,61,31,28,1,1,1,1,2,4
53221,61,80,28,23,1,1,1,1,2,4
53221,61,93,28,20,1,1,1,1,2,4
53225,22,43,45,36,1,1,4,2,3,2
53225,50,43,45,56,2,1,4,2,3,2
53225,22,43,56,45,1,1,4,2,3,2
53225,43,55,52,45,1,1,4,2,3,2
53225,43,28,45,50,2,1,4,2,3,2
53225,43,58,56,52,1,1,4,2,3,2
53225,46,43,40,45,2,1,4,2,3,2
53225,43,33,36,45,2,1,4,2,3,2
53225,43,71,45,32,1,1,4,2,3,2
53257,34,21,14,15,2,1,2,2,3,5
53257,21,20,10,12,1,1,2,2,3,5
53257,19,21,12,9,1,1,2,2,3,5
53257,11,21,14,12,1,1,2,2,3,5
53257,21,42,16,12,1,1,2,2,3,5
53257,21,19,12,15,2,1,2,2,3,5
53257,29,21,12,15,2,1,2,2,3,5
53257,21,24,12,10,1,1,2,2,3,5
53257,27,21,11,12,2,1,2,2,3,5
53267,59,57,10,12,1,1,3,2,3,4
53267,57,54,10,12,2,1,3,2,3,4
53267,72,57,12,14,2,1,3,2,3,4
53267,57,52,9,10,2,1,3,2,3,4
53267,62,57,10,13,1,1,3,2,3,4
53267,65,57,8,10,2,1,3,2,3,4
53267,55,57,12,10,1,1,3,2,3,4
53267,56,57,10,7,2,1,3,2,3,4
53267,57,65,10,9,1,1,3,2,3,4
53278,42,44,25,22,2,1,4,1,4,4
53278,44,22,16,22,2,1,4,1,4,4
53278,44,22,14,19,2,1,4,1,4,4
53278,44,37,18,22,2,1,4,1,4,4
53278,44,65,22,18,1,1,4,1,4,4
53278,50,44,19,22,2,1,4,1,4,4
53278,44,77,28,22,1,1,4,1,4,4
53278,46,44,22,26,1,1,4,1,4,4
53278,44,39,22,27,2,1,4,1,4,4
53305,68,64,30,37,1,1,2,2,3,5
53305,100,68,30,36,1,1,2,2,3,5
53305,68,34,25,30,2,1,2,2,3,5
53305,68,83,35,30,2,1,2,2,3,5
53305,83,68,35,40,1,1,2,2,3,5
53305,68,69,30,26,2,1,2,2,3,5
53305,59,68,30,21,2,1,2,2,3,5
53305,57,68,39,30,2,1,2,2,3,5
53305,68,78,30,26,1,1,2,2,3,5
53337,17,15,15,19,1,1,2,2,3,5
53337,7,15,13,8,1,1,2,2,3,5
53337,15,9,15,19,2,1,2,2,3,5
53337,15,16,15,12,1,1,2,2,3,5
53337,15,7,13,15,2,1,2,2,3,5
53337,15,19,17,15,1,1,2,2,3,5
53337,18,15,13,15,1,1,2,2,3,5
53337,15,7,11,15,2,1,2,2,3,5
53337,7,15,19,15,1,1,2,2,3,5
53386,174,148,52,60,2,1,4,2,2,6
53386,152,148,44,60,1,1,4,2,2,6
53386,148,265,77,60,1,1,4,2,2,6
53386,118,148,60,49,1,1,4,2,2,6
53386,148,140,52,60,2,1,4,2,2,6
53386,139,148,73,60,2,1,4,2,2,6
53386,148,93,43,51,2,1,4,2,2,6
53386,148,217,70,60,1,1,4,2,2,6
53386,148,127,60,73,1,1,4,2,2,6
53406,36,40,12,10,1,1,1,1,3,4
53406,36,22,7,10,2,1,1,1,3,4
53406,36,34,10,11,2,1,1,1,3,4
53406,41,36,8,10,2,1,1,1,3,4
53406,33,36,10,7,1,1,1,1,3,4
53406,37,36,10,11,1,1,1,1,3,4
53406,35,36,12,10,1,1,1,1,3,4
53406,40,36,12,14,2,1,1,1,3,4
53406,51,36,8,10,2,1,1,1,3,4
53474,14,7,17,20,2,1,2,1,2,7
53474,29,14,20,24,2,1,2,1,2,7
53474,23,14,15,20,1,1,2,1,2,7
53474,29,14,20,25,2,1,2,1,2,7
53474,14,13,20,24,1,1,2,1,2,7
53474,14,7,13,17,2,1,2,1,2,7
53474,14,19,20,15,2,1,2,1,2,7
53474,14,12,18,20,1,1,2,1,2,7
53474,14,7,20,22,2,1,2,1,2,7
53519,36,28,14,20,1,1,4,1,2,4
53519,36,22,20,24,2,1,4,1,2,4
53519,36,63,25,20,1,1,4,1,2,4
53519,36,40,23,20,1,1,4,1,2,4
53519,38,36,15,20,1,1,4,1,2,4
53519,36,19,20,26,2,1,4,1,2,4
53519,20,36,20,17,1,1,4,1,2,4
53519,36,56,28,23,1,1,4,1,2,4
53519,36,37,20,17,2,1,4,1,2,4
53553,140,115,33,43,2,1,4,1,2,3
53553,140,152,59,50,1,1,4,1,2,3
53553,140,127,50,60,2,1,4,1,2,3
53553,176,140,50,64,2,1,4,1,2,3
53553,215,140,38,50,2,1,4,1,2,3
53553,140,110,44,50,2,1,4,1,2,3
53553,140,136,42,50,2,1,4,1,2,3
53553,143,140,45,50,2,1,4,1,2,3
53553,101,140,64,50,2,1,4,1,2,3
53573,36,62,49,43,1,1,4,2,4,11
53573,36,19,49,59,1,1,4,2,4,11
53573,36,57,68,56,2,1,4,2,4,11
53573,38,36,49,58,1,1,4,2,4,11
53573,26,36,49,37,2,1,4,2,4,11
53573,36,18,49,61,1,1,4,2,4,11
53573,18,36,49,36,1,1,4,2,4,11
53573,36,44,56,49,2,1,4,2,4,11
53573,36,72,49,36,1,1,4,2,4,11
53588,9,18,25,20,1,1,3,2,2,7
